window_id,filename,window_num,label,label_text
Wearable EKG-Nano14.csv|w50,Wearable EKG-Nano14.csv,50,0,Normal
Wearable EKG-Nano14.csv|w51,Wearable EKG-Nano14.csv,51,1,AFib
Wearable EKG-Nano14.csv|w52,Wearable EKG-Nano14.csv,52,0,Normal
Wearable EKG-Nano14.csv|w53,Wearable EKG-Nano14.csv,53,0,Normal
Wearable EKG-Nano14.csv|w54,Wearable EKG-Nano14.csv,54,0,Normal
Wearable EKG-Nano14.csv|w55,Wearable EKG-Nano14.csv,55,0,Normal
Wearable EKG-Nano15.csv|w1,Wearable EKG-Nano15.csv,1,1,AFib
Wearable EKG-Nano15.csv|w2,Wearable EKG-Nano15.csv,2,1,AFib
Wearable EKG-Nano15.csv|w3,Wearable EKG-Nano15.csv,3,0,Normal
Wearable EKG-Nano15.csv|w4,Wearable EKG-Nano15.csv,4,1,AFib
Wearable EKG-Nano15.csv|w5,Wearable EKG-Nano15.csv,5,0,Normal
Wearable EKG-Nano15.csv|w6,Wearable EKG-Nano15.csv,6,1,AFib
Wearable EKG-Nano15.csv|w7,Wearable EKG-Nano15.csv,7,1,AFib
Wearable EKG-Nano15.csv|w8,Wearable EKG-Nano15.csv,8,0,Normal
Wearable EKG-Nano15.csv|w9,Wearable EKG-Nano15.csv,9,1,AFib
Wearable EKG-Nano15.csv|w10,Wearable EKG-Nano15.csv,10,1,AFib
Wearable EKG-Nano15.csv|w11,Wearable EKG-Nano15.csv,11,1,AFib
Wearable EKG-Nano15.csv|w12,Wearable EKG-Nano15.csv,12,1,AFib
Wearable EKG-Nano15.csv|w13,Wearable EKG-Nano15.csv,13,1,AFib
Wearable EKG-Nano15.csv|w14,Wearable EKG-Nano15.csv,14,1,AFib
Wearable EKG-Nano15.csv|w15,Wearable EKG-Nano15.csv,15,0,Normal
Wearable EKG-Nano15.csv|w16,Wearable EKG-Nano15.csv,16,1,AFib
Wearable EKG-Nano15.csv|w17,Wearable EKG-Nano15.csv,17,1,AFib
Wearable EKG-Nano15.csv|w18,Wearable EKG-Nano15.csv,18,0,Normal
Wearable EKG-Nano15.csv|w19,Wearable EKG-Nano15.csv,19,0,Normal
Wearable EKG-Nano15.csv|w20,Wearable EKG-Nano15.csv,20,0,Normal
Wearable EKG-Nano15.csv|w21,Wearable EKG-Nano15.csv,21,1,AFib
Wearable EKG-Nano15.csv|w22,Wearable EKG-Nano15.csv,22,1,AFib
Wearable EKG-Nano15.csv|w23,Wearable EKG-Nano15.csv,23,1,AFib
Wearable EKG-Nano15.csv|w24,Wearable EKG-Nano15.csv,24,1,AFib
Wearable EKG-Nano15.csv|w25,Wearable EKG-Nano15.csv,25,0,Normal
Wearable EKG-Nano15.csv|w26,Wearable EKG-Nano15.csv,26,0,Normal
Wearable EKG-Nano15.csv|w27,Wearable EKG-Nano15.csv,27,0,Normal
Wearable EKG-Nano15.csv|w28,Wearable EKG-Nano15.csv,28,0,Normal
Wearable EKG-Nano15.csv|w29,Wearable EKG-Nano15.csv,29,0,Normal
Wearable EKG-Nano15.csv|w30,Wearable EKG-Nano15.csv,30,0,Normal
Wearable EKG-Nano15.csv|w31,Wearable EKG-Nano15.csv,31,1,AFib
Wearable EKG-Nano15.csv|w32,Wearable EKG-Nano15.csv,32,0,Normal
Wearable EKG-Nano15.csv|w33,Wearable EKG-Nano15.csv,33,0,Normal
Wearable EKG-Nano15.csv|w34,Wearable EKG-Nano15.csv,34,0,Normal
Wearable EKG-Nano15.csv|w35,Wearable EKG-Nano15.csv,35,1,AFib
Wearable EKG-Nano15.csv|w36,Wearable EKG-Nano15.csv,36,0,Normal
Wearable EKG-Nano15.csv|w37,Wearable EKG-Nano15.csv,37,0,Normal
Wearable EKG-Nano15.csv|w38,Wearable EKG-Nano15.csv,38,1,AFib
Wearable EKG-Nano15.csv|w39,Wearable EKG-Nano15.csv,39,0,Normal
Wearable EKG-Nano15.csv|w40,Wearable EKG-Nano15.csv,40,0,Normal
Wearable EKG-Nano15.csv|w41,Wearable EKG-Nano15.csv,41,1,AFib
Wearable EKG-Nano15.csv|w42,Wearable EKG-Nano15.csv,42,0,Normal
Wearable EKG-Nano15.csv|w43,Wearable EKG-Nano15.csv,43,0,Normal
Wearable EKG-Nano15.csv|w44,Wearable EKG-Nano15.csv,44,-2,Tidak Terdeteksi
Wearable EKG-Nano15.csv|w45,Wearable EKG-Nano15.csv,45,0,Normal
Wearable EKG-Nano15.csv|w46,Wearable EKG-Nano15.csv,46,1,AFib
Wearable EKG-Nano15.csv|w47,Wearable EKG-Nano15.csv,47,0,Normal
Wearable EKG-Nano15.csv|w48,Wearable EKG-Nano15.csv,48,0,Normal
Wearable EKG-Nano15.csv|w49,Wearable EKG-Nano15.csv,49,1,AFib
Wearable EKG-Nano15.csv|w50,Wearable EKG-Nano15.csv,50,0,Normal
Wearable EKG-Nano15.csv|w51,Wearable EKG-Nano15.csv,51,0,Normal
Wearable EKG-Nano15.csv|w52,Wearable EKG-Nano15.csv,52,0,Normal
Wearable EKG-Nano15.csv|w53,Wearable EKG-Nano15.csv,53,1,AFib
Wearable EKG-Nano15.csv|w54,Wearable EKG-Nano15.csv,54,0,Normal
Wearable EKG-Nano15.csv|w55,Wearable EKG-Nano15.csv,55,0,Normal
Wearable EKG-Nano2.csv|w1,Wearable EKG-Nano2.csv,1,0,Normal
Wearable EKG-Nano2.csv|w2,Wearable EKG-Nano2.csv,2,0,Normal
Wearable EKG-Nano2.csv|w3,Wearable EKG-Nano2.csv,3,0,Normal
Wearable EKG-Nano2.csv|w4,Wearable EKG-Nano2.csv,4,0,Normal
Wearable EKG-Nano2.csv|w5,Wearable EKG-Nano2.csv,5,0,Normal
Wearable EKG-Nano2.csv|w6,Wearable EKG-Nano2.csv,6,0,Normal
Wearable EKG-Nano2.csv|w7,Wearable EKG-Nano2.csv,7,0,Normal
Wearable EKG-Nano2.csv|w8,Wearable EKG-Nano2.csv,8,0,Normal
Wearable EKG-Nano2.csv|w9,Wearable EKG-Nano2.csv,9,0,Normal
Wearable EKG-Nano2.csv|w10,Wearable EKG-Nano2.csv,10,0,Normal
Wearable EKG-Nano2.csv|w11,Wearable EKG-Nano2.csv,11,0,Normal
Wearable EKG-Nano2.csv|w12,Wearable EKG-Nano2.csv,12,0,Normal
Wearable EKG-Nano2.csv|w13,Wearable EKG-Nano2.csv,13,0,Normal
Wearable EKG-Nano2.csv|w14,Wearable EKG-Nano2.csv,14,0,Normal
Wearable EKG-Nano2.csv|w15,Wearable EKG-Nano2.csv,15,0,Normal
Wearable EKG-Nano2.csv|w16,Wearable EKG-Nano2.csv,16,0,Normal
Wearable EKG-Nano2.csv|w17,Wearable EKG-Nano2.csv,17,0,Normal
Wearable EKG-Nano2.csv|w18,Wearable EKG-Nano2.csv,18,0,Normal
Wearable EKG-Nano2.csv|w19,Wearable EKG-Nano2.csv,19,0,Normal
Wearable EKG-Nano2.csv|w20,Wearable EKG-Nano2.csv,20,0,Normal
Wearable EKG-Nano2.csv|w21,Wearable EKG-Nano2.csv,21,0,Normal
Wearable EKG-Nano2.csv|w22,Wearable EKG-Nano2.csv,22,0,Normal
Wearable EKG-Nano2.csv|w23,Wearable EKG-Nano2.csv,23,0,Normal
Wearable EKG-Nano2.csv|w24,Wearable EKG-Nano2.csv,24,0,Normal
Wearable EKG-Nano2.csv|w25,Wearable EKG-Nano2.csv,25,0,Normal
Wearable EKG-Nano2.csv|w26,Wearable EKG-Nano2.csv,26,0,Normal
Wearable EKG-Nano2.csv|w27,Wearable EKG-Nano2.csv,27,0,Normal
Wearable EKG-Nano2.csv|w28,Wearable EKG-Nano2.csv,28,0,Normal
Wearable EKG-Nano2.csv|w29,Wearable EKG-Nano2.csv,29,0,Normal
Wearable EKG-Nano2.csv|w30,Wearable EKG-Nano2.csv,30,0,Normal
Wearable EKG-Nano2.csv|w31,Wearable EKG-Nano2.csv,31,0,Normal
Wearable EKG-Nano2.csv|w32,Wearable EKG-Nano2.csv,32,0,Normal
Wearable EKG-Nano2.csv|w33,Wearable EKG-Nano2.csv,33,0,Normal
Wearable EKG-Nano2.csv|w34,Wearable EKG-Nano2.csv,34,0,Normal
Wearable EKG-Nano2.csv|w35,Wearable EKG-Nano2.csv,35,0,Normal
Wearable EKG-Nano2.csv|w36,Wearable EKG-Nano2.csv,36,0,Normal
Wearable EKG-Nano2.csv|w37,Wearable EKG-Nano2.csv,37,0,Normal
Wearable EKG-Nano2.csv|w38,Wearable EKG-Nano2.csv,38,0,Normal
Wearable EKG-Nano2.csv|w39,Wearable EKG-Nano2.csv,39,0,Normal
Wearable EKG-Nano2.csv|w40,Wearable EKG-Nano2.csv,40,0,Normal
Wearable EKG-Nano2.csv|w41,Wearable EKG-Nano2.csv,41,0,Normal
Wearable EKG-Nano2.csv|w42,Wearable EKG-Nano2.csv,42,0,Normal
Wearable EKG-Nano2.csv|w43,Wearable EKG-Nano2.csv,43,0,Normal
Wearable EKG-Nano2.csv|w44,Wearable EKG-Nano2.csv,44,0,Normal
Wearable EKG-Nano2.csv|w45,Wearable EKG-Nano2.csv,45,1,AFib
Wearable EKG-Nano2.csv|w46,Wearable EKG-Nano2.csv,46,0,Normal
Wearable EKG-Nano2.csv|w47,Wearable EKG-Nano2.csv,47,0,Normal
Wearable EKG-Nano2.csv|w48,Wearable EKG-Nano2.csv,48,0,Normal
Wearable EKG-Nano2.csv|w49,Wearable EKG-Nano2.csv,49,0,Normal
Wearable EKG-Nano2.csv|w50,Wearable EKG-Nano2.csv,50,0,Normal
Wearable EKG-Nano2.csv|w51,Wearable EKG-Nano2.csv,51,0,Normal
Wearable EKG-Nano2.csv|w52,Wearable EKG-Nano2.csv,52,0,Normal
Wearable EKG-Nano2.csv|w53,Wearable EKG-Nano2.csv,53,0,Normal
Wearable EKG-Nano2.csv|w54,Wearable EKG-Nano2.csv,54,0,Normal
Wearable EKG-Nano2.csv|w55,Wearable EKG-Nano2.csv,55,0,Normal
Wearable EKG-Nano3.csv|w1,Wearable EKG-Nano3.csv,1,0,Normal
Wearable EKG-Nano3.csv|w2,Wearable EKG-Nano3.csv,2,0,Normal
Wearable EKG-Nano3.csv|w3,Wearable EKG-Nano3.csv,3,0,Normal
Wearable EKG-Nano3.csv|w4,Wearable EKG-Nano3.csv,4,0,Normal
Wearable EKG-Nano3.csv|w5,Wearable EKG-Nano3.csv,5,0,Normal
Wearable EKG-Nano3.csv|w6,Wearable EKG-Nano3.csv,6,0,Normal
Wearable EKG-Nano3.csv|w7,Wearable EKG-Nano3.csv,7,0,Normal
Wearable EKG-Nano3.csv|w8,Wearable EKG-Nano3.csv,8,0,Normal
Wearable EKG-Nano3.csv|w9,Wearable EKG-Nano3.csv,9,0,Normal
Wearable EKG-Nano3.csv|w10,Wearable EKG-Nano3.csv,10,0,Normal
Wearable EKG-Nano3.csv|w11,Wearable EKG-Nano3.csv,11,0,Normal
Wearable EKG-Nano3.csv|w12,Wearable EKG-Nano3.csv,12,0,Normal
Wearable EKG-Nano3.csv|w13,Wearable EKG-Nano3.csv,13,0,Normal
Wearable EKG-Nano3.csv|w14,Wearable EKG-Nano3.csv,14,0,Normal
Wearable EKG-Nano3.csv|w15,Wearable EKG-Nano3.csv,15,0,Normal
Wearable EKG-Nano3.csv|w16,Wearable EKG-Nano3.csv,16,0,Normal
Wearable EKG-Nano3.csv|w17,Wearable EKG-Nano3.csv,17,0,Normal
Wearable EKG-Nano3.csv|w18,Wearable EKG-Nano3.csv,18,0,Normal
Wearable EKG-Nano3.csv|w19,Wearable EKG-Nano3.csv,19,0,Normal
Wearable EKG-Nano3.csv|w20,Wearable EKG-Nano3.csv,20,0,Normal
Wearable EKG-Nano3.csv|w21,Wearable EKG-Nano3.csv,21,0,Normal
Wearable EKG-Nano3.csv|w22,Wearable EKG-Nano3.csv,22,0,Normal
Wearable EKG-Nano3.csv|w23,Wearable EKG-Nano3.csv,23,0,Normal
Wearable EKG-Nano3.csv|w24,Wearable EKG-Nano3.csv,24,0,Normal
Wearable EKG-Nano3.csv|w25,Wearable EKG-Nano3.csv,25,0,Normal
Wearable EKG-Nano3.csv|w26,Wearable EKG-Nano3.csv,26,0,Normal
Wearable EKG-Nano3.csv|w27,Wearable EKG-Nano3.csv,27,0,Normal
Wearable EKG-Nano3.csv|w28,Wearable EKG-Nano3.csv,28,0,Normal
Wearable EKG-Nano3.csv|w29,Wearable EKG-Nano3.csv,29,0,Normal
Wearable EKG-Nano3.csv|w30,Wearable EKG-Nano3.csv,30,0,Normal
Wearable EKG-Nano3.csv|w31,Wearable EKG-Nano3.csv,31,0,Normal
Wearable EKG-Nano3.csv|w32,Wearable EKG-Nano3.csv,32,0,Normal
Wearable EKG-Nano3.csv|w33,Wearable EKG-Nano3.csv,33,0,Normal
Wearable EKG-Nano3.csv|w34,Wearable EKG-Nano3.csv,34,0,Normal
Wearable EKG-Nano3.csv|w35,Wearable EKG-Nano3.csv,35,0,Normal
Wearable EKG-Nano3.csv|w36,Wearable EKG-Nano3.csv,36,0,Normal
Wearable EKG-Nano3.csv|w37,Wearable EKG-Nano3.csv,37,0,Normal
Wearable EKG-Nano3.csv|w38,Wearable EKG-Nano3.csv,38,0,Normal
Wearable EKG-Nano3.csv|w39,Wearable EKG-Nano3.csv,39,0,Normal
Wearable EKG-Nano3.csv|w40,Wearable EKG-Nano3.csv,40,0,Normal
Wearable EKG-Nano3.csv|w41,Wearable EKG-Nano3.csv,41,0,Normal
Wearable EKG-Nano3.csv|w42,Wearable EKG-Nano3.csv,42,0,Normal
Wearable EKG-Nano3.csv|w43,Wearable EKG-Nano3.csv,43,0,Normal
Wearable EKG-Nano3.csv|w44,Wearable EKG-Nano3.csv,44,0,Normal
Wearable EKG-Nano3.csv|w45,Wearable EKG-Nano3.csv,45,0,Normal
Wearable EKG-Nano3.csv|w46,Wearable EKG-Nano3.csv,46,0,Normal
Wearable EKG-Nano3.csv|w47,Wearable EKG-Nano3.csv,47,0,Normal
Wearable EKG-Nano3.csv|w48,Wearable EKG-Nano3.csv,48,0,Normal
Wearable EKG-Nano3.csv|w49,Wearable EKG-Nano3.csv,49,0,Normal
Wearable EKG-Nano3.csv|w50,Wearable EKG-Nano3.csv,50,0,Normal
Wearable EKG-Nano3.csv|w51,Wearable EKG-Nano3.csv,51,0,Normal
Wearable EKG-Nano3.csv|w52,Wearable EKG-Nano3.csv,52,0,Normal
Wearable EKG-Nano3.csv|w53,Wearable EKG-Nano3.csv,53,0,Normal
Wearable EKG-Nano3.csv|w54,Wearable EKG-Nano3.csv,54,0,Normal
Wearable EKG-Nano3.csv|w55,Wearable EKG-Nano3.csv,55,0,Normal
Wearable EKG-Nano4.csv|w1,Wearable EKG-Nano4.csv,1,0,Normal
Wearable EKG-Nano4.csv|w2,Wearable EKG-Nano4.csv,2,0,Normal
Wearable EKG-Nano4.csv|w3,Wearable EKG-Nano4.csv,3,0,Normal
Wearable EKG-Nano4.csv|w4,Wearable EKG-Nano4.csv,4,0,Normal
Wearable EKG-Nano4.csv|w5,Wearable EKG-Nano4.csv,5,0,Normal
Wearable EKG-Nano4.csv|w6,Wearable EKG-Nano4.csv,6,0,Normal
Wearable EKG-Nano4.csv|w7,Wearable EKG-Nano4.csv,7,0,Normal
Wearable EKG-Nano4.csv|w8,Wearable EKG-Nano4.csv,8,0,Normal
Wearable EKG-Nano4.csv|w9,Wearable EKG-Nano4.csv,9,0,Normal
Wearable EKG-Nano4.csv|w10,Wearable EKG-Nano4.csv,10,0,Normal
Wearable EKG-Nano4.csv|w11,Wearable EKG-Nano4.csv,11,0,Normal
Wearable EKG-Nano4.csv|w12,Wearable EKG-Nano4.csv,12,0,Normal
Wearable EKG-Nano4.csv|w13,Wearable EKG-Nano4.csv,13,0,Normal
Wearable EKG-Nano4.csv|w14,Wearable EKG-Nano4.csv,14,0,Normal
Wearable EKG-Nano4.csv|w15,Wearable EKG-Nano4.csv,15,0,Normal
Wearable EKG-Nano4.csv|w16,Wearable EKG-Nano4.csv,16,0,Normal
Wearable EKG-Nano4.csv|w17,Wearable EKG-Nano4.csv,17,0,Normal
Wearable EKG-Nano4.csv|w18,Wearable EKG-Nano4.csv,18,0,Normal
Wearable EKG-Nano4.csv|w19,Wearable EKG-Nano4.csv,19,0,Normal
Wearable EKG-Nano4.csv|w20,Wearable EKG-Nano4.csv,20,0,Normal
Wearable EKG-Nano4.csv|w21,Wearable EKG-Nano4.csv,21,0,Normal
Wearable EKG-Nano4.csv|w22,Wearable EKG-Nano4.csv,22,0,Normal
Wearable EKG-Nano4.csv|w23,Wearable EKG-Nano4.csv,23,0,Normal
Wearable EKG-Nano4.csv|w24,Wearable EKG-Nano4.csv,24,0,Normal
Wearable EKG-Nano4.csv|w25,Wearable EKG-Nano4.csv,25,0,Normal
Wearable EKG-Nano4.csv|w26,Wearable EKG-Nano4.csv,26,0,Normal
Wearable EKG-Nano4.csv|w27,Wearable EKG-Nano4.csv,27,0,Normal
Wearable EKG-Nano4.csv|w28,Wearable EKG-Nano4.csv,28,0,Normal
Wearable EKG-Nano4.csv|w29,Wearable EKG-Nano4.csv,29,0,Normal
Wearable EKG-Nano4.csv|w30,Wearable EKG-Nano4.csv,30,0,Normal
Wearable EKG-Nano4.csv|w31,Wearable EKG-Nano4.csv,31,0,Normal
Wearable EKG-Nano4.csv|w32,Wearable EKG-Nano4.csv,32,0,Normal
Wearable EKG-Nano4.csv|w33,Wearable EKG-Nano4.csv,33,0,Normal
Wearable EKG-Nano4.csv|w34,Wearable EKG-Nano4.csv,34,0,Normal
Wearable EKG-Nano4.csv|w35,Wearable EKG-Nano4.csv,35,0,Normal
Wearable EKG-Nano4.csv|w36,Wearable EKG-Nano4.csv,36,0,Normal
Wearable EKG-Nano4.csv|w37,Wearable EKG-Nano4.csv,37,0,Normal
Wearable EKG-Nano4.csv|w38,Wearable EKG-Nano4.csv,38,0,Normal
Wearable EKG-Nano4.csv|w39,Wearable EKG-Nano4.csv,39,0,Normal
Wearable EKG-Nano4.csv|w40,Wearable EKG-Nano4.csv,40,0,Normal
Wearable EKG-Nano4.csv|w41,Wearable EKG-Nano4.csv,41,0,Normal
Wearable EKG-Nano4.csv|w42,Wearable EKG-Nano4.csv,42,0,Normal
Wearable EKG-Nano4.csv|w43,Wearable EKG-Nano4.csv,43,0,Normal
Wearable EKG-Nano4.csv|w44,Wearable EKG-Nano4.csv,44,0,Normal
Wearable EKG-Nano4.csv|w45,Wearable EKG-Nano4.csv,45,0,Normal
Wearable EKG-Nano4.csv|w46,Wearable EKG-Nano4.csv,46,0,Normal
Wearable EKG-Nano4.csv|w47,Wearable EKG-Nano4.csv,47,0,Normal
Wearable EKG-Nano4.csv|w48,Wearable EKG-Nano4.csv,48,0,Normal
Wearable EKG-Nano4.csv|w49,Wearable EKG-Nano4.csv,49,0,Normal
Wearable EKG-Nano4.csv|w50,Wearable EKG-Nano4.csv,50,0,Normal
Wearable EKG-Nano4.csv|w51,Wearable EKG-Nano4.csv,51,0,Normal
Wearable EKG-Nano4.csv|w52,Wearable EKG-Nano4.csv,52,0,Normal
Wearable EKG-Nano4.csv|w53,Wearable EKG-Nano4.csv,53,0,Normal
Wearable EKG-Nano4.csv|w54,Wearable EKG-Nano4.csv,54,0,Normal
Wearable EKG-Nano4.csv|w55,Wearable EKG-Nano4.csv,55,0,Normal
Wearable EKG-Nano5.csv|w1,Wearable EKG-Nano5.csv,1,0,Normal
Wearable EKG-Nano5.csv|w2,Wearable EKG-Nano5.csv,2,0,Normal
Wearable EKG-Nano5.csv|w3,Wearable EKG-Nano5.csv,3,0,Normal
Wearable EKG-Nano5.csv|w4,Wearable EKG-Nano5.csv,4,0,Normal
Wearable EKG-Nano5.csv|w5,Wearable EKG-Nano5.csv,5,0,Normal
Wearable EKG-Nano5.csv|w6,Wearable EKG-Nano5.csv,6,0,Normal
Wearable EKG-Nano5.csv|w7,Wearable EKG-Nano5.csv,7,0,Normal
Wearable EKG-Nano5.csv|w8,Wearable EKG-Nano5.csv,8,0,Normal
Wearable EKG-Nano5.csv|w9,Wearable EKG-Nano5.csv,9,0,Normal
Wearable EKG-Nano5.csv|w10,Wearable EKG-Nano5.csv,10,0,Normal
Wearable EKG-Nano5.csv|w11,Wearable EKG-Nano5.csv,11,0,Normal
Wearable EKG-Nano5.csv|w12,Wearable EKG-Nano5.csv,12,0,Normal
Wearable EKG-Nano5.csv|w13,Wearable EKG-Nano5.csv,13,0,Normal
Wearable EKG-Nano5.csv|w14,Wearable EKG-Nano5.csv,14,0,Normal
Wearable EKG-Nano5.csv|w15,Wearable EKG-Nano5.csv,15,0,Normal
Wearable EKG-Nano5.csv|w16,Wearable EKG-Nano5.csv,16,0,Normal
Wearable EKG-Nano5.csv|w17,Wearable EKG-Nano5.csv,17,0,Normal
Wearable EKG-Nano5.csv|w18,Wearable EKG-Nano5.csv,18,0,Normal
Wearable EKG-Nano5.csv|w19,Wearable EKG-Nano5.csv,19,0,Normal
Wearable EKG-Nano5.csv|w20,Wearable EKG-Nano5.csv,20,0,Normal
Wearable EKG-Nano5.csv|w21,Wearable EKG-Nano5.csv,21,0,Normal
Wearable EKG-Nano5.csv|w22,Wearable EKG-Nano5.csv,22,0,Normal
Wearable EKG-Nano5.csv|w23,Wearable EKG-Nano5.csv,23,0,Normal
Wearable EKG-Nano5.csv|w24,Wearable EKG-Nano5.csv,24,0,Normal
Wearable EKG-Nano5.csv|w25,Wearable EKG-Nano5.csv,25,0,Normal
Wearable EKG-Nano5.csv|w26,Wearable EKG-Nano5.csv,26,0,Normal
Wearable EKG-Nano5.csv|w27,Wearable EKG-Nano5.csv,27,0,Normal
Wearable EKG-Nano5.csv|w28,Wearable EKG-Nano5.csv,28,0,Normal
Wearable EKG-Nano5.csv|w29,Wearable EKG-Nano5.csv,29,0,Normal
Wearable EKG-Nano5.csv|w30,Wearable EKG-Nano5.csv,30,0,Normal
Wearable EKG-Nano5.csv|w31,Wearable EKG-Nano5.csv,31,0,Normal
Wearable EKG-Nano5.csv|w32,Wearable EKG-Nano5.csv,32,0,Normal
Wearable EKG-Nano5.csv|w33,Wearable EKG-Nano5.csv,33,0,Normal
Wearable EKG-Nano5.csv|w34,Wearable EKG-Nano5.csv,34,0,Normal
Wearable EKG-Nano5.csv|w35,Wearable EKG-Nano5.csv,35,0,Normal
Wearable EKG-Nano5.csv|w36,Wearable EKG-Nano5.csv,36,0,Normal
Wearable EKG-Nano5.csv|w37,Wearable EKG-Nano5.csv,37,0,Normal
Wearable EKG-Nano5.csv|w38,Wearable EKG-Nano5.csv,38,0,Normal
Wearable EKG-Nano5.csv|w39,Wearable EKG-Nano5.csv,39,0,Normal
Wearable EKG-Nano5.csv|w40,Wearable EKG-Nano5.csv,40,0,Normal
Wearable EKG-Nano5.csv|w41,Wearable EKG-Nano5.csv,41,0,Normal
Wearable EKG-Nano5.csv|w42,Wearable EKG-Nano5.csv,42,0,Normal
Wearable EKG-Nano5.csv|w43,Wearable EKG-Nano5.csv,43,0,Normal
Wearable EKG-Nano5.csv|w44,Wearable EKG-Nano5.csv,44,0,Normal
Wearable EKG-Nano5.csv|w45,Wearable EKG-Nano5.csv,45,0,Normal
Wearable EKG-Nano5.csv|w46,Wearable EKG-Nano5.csv,46,0,Normal
Wearable EKG-Nano5.csv|w47,Wearable EKG-Nano5.csv,47,0,Normal
Wearable EKG-Nano5.csv|w48,Wearable EKG-Nano5.csv,48,0,Normal
Wearable EKG-Nano5.csv|w49,Wearable EKG-Nano5.csv,49,0,Normal
Wearable EKG-Nano5.csv|w50,Wearable EKG-Nano5.csv,50,0,Normal
Wearable EKG-Nano5.csv|w51,Wearable EKG-Nano5.csv,51,0,Normal
Wearable EKG-Nano5.csv|w52,Wearable EKG-Nano5.csv,52,0,Normal
Wearable EKG-Nano5.csv|w53,Wearable EKG-Nano5.csv,53,0,Normal
Wearable EKG-Nano5.csv|w54,Wearable EKG-Nano5.csv,54,0,Normal
Wearable EKG-Nano5.csv|w55,Wearable EKG-Nano5.csv,55,0,Normal
Wearable EKG-Nano6.csv|w1,Wearable EKG-Nano6.csv,1,0,Normal
Wearable EKG-Nano6.csv|w2,Wearable EKG-Nano6.csv,2,0,Normal
Wearable EKG-Nano6.csv|w3,Wearable EKG-Nano6.csv,3,1,AFib
Wearable EKG-Nano6.csv|w4,Wearable EKG-Nano6.csv,4,0,Normal
Wearable EKG-Nano6.csv|w5,Wearable EKG-Nano6.csv,5,0,Normal
Wearable EKG-Nano6.csv|w6,Wearable EKG-Nano6.csv,6,0,Normal
Wearable EKG-Nano6.csv|w7,Wearable EKG-Nano6.csv,7,0,Normal
Wearable EKG-Nano6.csv|w8,Wearable EKG-Nano6.csv,8,0,Normal
Wearable EKG-Nano6.csv|w9,Wearable EKG-Nano6.csv,9,0,Normal
Wearable EKG-Nano6.csv|w10,Wearable EKG-Nano6.csv,10,0,Normal
Wearable EKG-Nano6.csv|w11,Wearable EKG-Nano6.csv,11,0,Normal
Wearable EKG-Nano6.csv|w12,Wearable EKG-Nano6.csv,12,0,Normal
Wearable EKG-Nano6.csv|w13,Wearable EKG-Nano6.csv,13,0,Normal
Wearable EKG-Nano6.csv|w14,Wearable EKG-Nano6.csv,14,0,Normal
Wearable EKG-Nano6.csv|w15,Wearable EKG-Nano6.csv,15,0,Normal
Wearable EKG-Nano6.csv|w16,Wearable EKG-Nano6.csv,16,0,Normal
Wearable EKG-Nano6.csv|w17,Wearable EKG-Nano6.csv,17,0,Normal
Wearable EKG-Nano6.csv|w18,Wearable EKG-Nano6.csv,18,0,Normal
Wearable EKG-Nano6.csv|w19,Wearable EKG-Nano6.csv,19,0,Normal
Wearable EKG-Nano6.csv|w20,Wearable EKG-Nano6.csv,20,0,Normal
Wearable EKG-Nano6.csv|w21,Wearable EKG-Nano6.csv,21,1,AFib
Wearable EKG-Nano6.csv|w22,Wearable EKG-Nano6.csv,22,0,Normal
Wearable EKG-Nano6.csv|w23,Wearable EKG-Nano6.csv,23,0,Normal
Wearable EKG-Nano6.csv|w24,Wearable EKG-Nano6.csv,24,0,Normal
Wearable EKG-Nano6.csv|w25,Wearable EKG-Nano6.csv,25,0,Normal
Wearable EKG-Nano6.csv|w26,Wearable EKG-Nano6.csv,26,0,Normal
Wearable EKG-Nano6.csv|w27,Wearable EKG-Nano6.csv,27,0,Normal
Wearable EKG-Nano6.csv|w28,Wearable EKG-Nano6.csv,28,0,Normal
Wearable EKG-Nano6.csv|w29,Wearable EKG-Nano6.csv,29,0,Normal
Wearable EKG-Nano6.csv|w30,Wearable EKG-Nano6.csv,30,0,Normal
Wearable EKG-Nano6.csv|w31,Wearable EKG-Nano6.csv,31,0,Normal
Wearable EKG-Nano6.csv|w32,Wearable EKG-Nano6.csv,32,0,Normal
Wearable EKG-Nano6.csv|w33,Wearable EKG-Nano6.csv,33,0,Normal
Wearable EKG-Nano6.csv|w34,Wearable EKG-Nano6.csv,34,0,Normal
Wearable EKG-Nano6.csv|w35,Wearable EKG-Nano6.csv,35,0,Normal
Wearable EKG-Nano6.csv|w36,Wearable EKG-Nano6.csv,36,0,Normal
Wearable EKG-Nano6.csv|w37,Wearable EKG-Nano6.csv,37,0,Normal
Wearable EKG-Nano6.csv|w38,Wearable EKG-Nano6.csv,38,0,Normal
Wearable EKG-Nano6.csv|w39,Wearable EKG-Nano6.csv,39,0,Normal
Wearable EKG-Nano6.csv|w40,Wearable EKG-Nano6.csv,40,0,Normal
Wearable EKG-Nano6.csv|w41,Wearable EKG-Nano6.csv,41,0,Normal
Wearable EKG-Nano6.csv|w42,Wearable EKG-Nano6.csv,42,0,Normal
Wearable EKG-Nano6.csv|w43,Wearable EKG-Nano6.csv,43,0,Normal
